"brand_name","model_name","condition_name","grade_name","gb_spec_name","colour_name","network_name"
"Apple","EARPODS - LIGHTNING CONNECTOR","Brand New","Brand New","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR","Brand New","Brand New","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR","Brand New","Brand New","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR","Brand New","Brand New","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR","Brand New","Brand New","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR","Working","Grade B - Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR","Working","Grade B - Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR","Working","Grade A - Very Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR","Working","Insurance Grade","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR","Working","Insurance Grade","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR","Working","Insurance Grade","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR","Working","Grade A - Very Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR","Working","Grade A - Very Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR","Working","Grade A - Very Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR","Working","Grade A - Very Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR","Working","Grade A - Very Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR","Working","Grade A - Very Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR","Working","Insurance Grade","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR","Working","Grade A - Very Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR","Brand New","Brand New","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR","Working","Grade B - Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR - FBA UK","Brand New","Brand New","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR - FBA UK","Brand New","Brand New","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR - FBA UK","Brand New","Brand New","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR - FBA UK","Brand New","Brand New","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR - FBA UK","Brand New","Brand New","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR - FBA UK","Brand New","Brand New","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR - FBA UK","Brand New","Brand New","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR - FBA UK","Brand New","Brand New","Not Applicable","White","Not Applicable"
"Apple","EARPODS - LIGHTNING CONNECTOR - FBA UK","Brand New","Brand New","Not Applicable","White","Not Applicable"
"Apple","EARPODS 3.5MM -  MNHF2ZM/A","Working","Grade A - Very Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS 3.5MM -  MNHF2ZM/A","Brand New","Brand New","Not Applicable","White","Not Applicable"
"Apple","EARPODS 3.5MM -  MNHF2ZM/A","Brand New","Brand New","Not Applicable","White","Not Applicable"
"Apple","EARPODS 3.5MM -  MNHF2ZM/A","Brand New","Brand New","Not Applicable","White","Not Applicable"
"Apple","EARPODS 3.5MM -  MNHF2ZM/A","Working","Insurance Grade","Not Applicable","White","Not Applicable"
"Apple","EARPODS 3.5MM -  MNHF2ZM/A","Working","Insurance Grade","Not Applicable","White","Not Applicable"
"Apple","EARPODS 3.5MM -  MNHF2ZM/A","Working","Insurance Grade","Not Applicable","White","Not Applicable"
"Apple","EARPODS 3.5MM -  MNHF2ZM/A","Working","Insurance Grade","Not Applicable","White","Not Applicable"
"Apple","EARPODS 3.5MM -  MNHF2ZM/A","Working","Insurance Grade","Not Applicable","White","Not Applicable"
"Apple","EARPODS 3.5MM -  MNHF2ZM/A","Working","Insurance Grade","Not Applicable","White","Not Applicable"
"Apple","EARPODS 3.5MM -  MNHF2ZM/A","Working","Insurance Grade","Not Applicable","White","Not Applicable"
"Apple","EARPODS 3.5MM -  MNHF2ZM/A","Working","Grade A - Very Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS 3.5MM -  MNHF2ZM/A","Working","Grade A - Very Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS 3.5MM -  MNHF2ZM/A","Working","Grade A - Very Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS 3.5MM -  MNHF2ZM/A","Working","Grade A - Very Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS 3.5MM -  MNHF2ZM/A","Working","Grade A - Very Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS 3.5MM -  MNHF2ZM/A","Working","Grade A - Very Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS 3.5MM -  MNHF2ZM/A","Working","Grade B - Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Working","Insurance Grade","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Working","Insurance Grade","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Working","Insurance Grade","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Working","Insurance Grade","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Working","Insurance Grade","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Working","Insurance Grade","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Working","Insurance Grade","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Working","Insurance Grade","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Working","Insurance Grade","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Working","Grade A - Very Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Working","Grade B - Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Working","Grade B - Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Working","Grade B - Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Working","Grade B - Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Working","Grade B - Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Working","Grade A - Very Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Working","Grade A - Very Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Working","Grade A - Very Good Condition","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Brand New","Brand New","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Brand New","Brand New","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Brand New","Brand New","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Brand New","Brand New","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Working","Insurance Grade","Not Applicable","White","Not Applicable"
"Apple","EARPODS MD827ZM/B","Working","Grade B - Good Condition","Not Applicable","White","Not Applicable"
"Apple","IMAC 21\" A1174","Working","Grade C - Acceptable Condition","2GB","White","Not Applicable"
"Apple","IPAD (5TH GENERATION) WI-FI 9.7 32GB A1822","Working","Grade A - Very Good Condition","32GB","Grey","Not Applicable"
"Apple","IPAD (5TH GENERATION) WI-FI 9.7 32GB A1822","Brand New","Brand New","32GB","Gold","Not Applicable"
"Apple","iPad 16gb with Wi-Fi + 3G A1337","Working","Grade C - Acceptable Condition","16GB","Silver","Unlocked"
"Apple","iPad 2 16GB WiFi A1395","Non-working","Unknown","16GB","Black","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Non-working","Unknown","16GB","Black","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Working","Grade B - Good Condition","16GB","Black","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Working","Grade B - Good Condition","16GB","Black","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Working","Grade B - Good Condition","16GB","Silver","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Working","Grade B - Good Condition","16GB","Black","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Working","Grade B - Good Condition","16GB","Silver","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Working","Grade B - Good Condition","16GB","Black","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Working","Grade C - Acceptable Condition","16GB","Black","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Working","Grade C - Acceptable Condition","16GB","Silver","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Working","Grade C - Acceptable Condition","16GB","Silver","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Working","Grade C - Acceptable Condition","16GB","Black","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Working","Grade C - Acceptable Condition","16GB","Silver","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Working","Grade B - Good Condition","16GB","Black","Unknown"
"Apple","iPad 2 16GB WiFi A1395","Working","Grade B - Good Condition","16GB","Silver","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Working – Minor Screen Burn","Grade C - Acceptable Condition","16GB","Black","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Working","Grade C - Acceptable Condition","16GB","Black","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Working","Grade B - Good Condition","16GB","Black","Unknown"
"Apple","iPad 2 16GB WiFi A1395","Working – Minor Screen Burn","Grade B - Good Condition","16GB","Black","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Working – Minor Screen Burn","Grade C - Acceptable Condition","16GB","Silver","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Working – Minor Screen Burn","Grade B - Good Condition","16GB","Black","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Working - Minor Issue","Grade C - Acceptable Condition","16GB","Black","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Working - Minor Issue","Grade C - Acceptable Condition","16GB","Black","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Working - Minor Issue","Grade C - Acceptable Condition","16GB","White","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Working – Minor Screen Burn","Grade D","16GB","Grey","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Non-working - Need Repair - HardWare","Unknown","16GB","Grey","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Non-working - Need Repair - HardWare","Unknown","16GB","Grey","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Non-working - Need Repair - HardWare","Unknown","16GB","Grey","Not Applicable"
"Apple","iPad 2 16GB WiFi A1395","Non-working - Need Repair - HardWare","Unknown","16GB","Grey","Not Applicable"
"Apple","iPad 2 16gb with Wi-Fi + 3G A1396","Working","Grade B - Good Condition","16GB","White","Unlocked"
"Apple","iPad 2 16gb with Wi-Fi + 3G A1396","Power On Tested-Good LCD","Unknown","16GB","Silver","Damaged"
"Apple","iPad 2 16gb with Wi-Fi + 3G A1396","Working","Grade B - Good Condition","16GB","Silver","Unlocked"
"Apple","iPad 2 16gb with Wi-Fi + 3G A1396","Working","Grade B - Good Condition","16GB","Black","Unlocked"
"Apple","iPad 2 16gb with Wi-Fi + 3G A1396","Working","Grade C - Acceptable Condition","16GB","Black","Unlocked"
"Apple","iPad 2 16gb with Wi-Fi + 3G A1396","Working","Grade C - Acceptable Condition","16GB","Silver","Unlocked"
"Apple","iPad 2 16gb with Wi-Fi + 3G A1396","Working","Grade C - Acceptable Condition","16GB","Black","Unlocked"
"Apple","iPad 2 16gb with Wi-Fi + 3G A1396","Working","Grade C - Acceptable Condition","16GB","Black","Unlocked"
"Apple","iPad 2 16gb with Wi-Fi + 3G A1396","Working","Grade C - Acceptable Condition","16GB","Black","Unlocked"
"Apple","iPad 2 16gb with Wi-Fi + 3G A1396","Working","Grade C - Acceptable Condition","16GB","Black","Unlocked"
"Apple","iPad 2 16gb with Wi-Fi + 3G A1396","Working","Grade C - Acceptable Condition","16GB","Black","Unlocked"
"Apple","iPad 2 16gb with Wi-Fi + 3G A1396","Working","Grade C - Acceptable Condition","16GB","Black","Unlocked"
"Apple","iPad 2 16gb with Wi-Fi + 3G A1396","Working","Grade C - Acceptable Condition","16GB","Silver","Virgin"
"Apple","iPad 2 16gb with Wi-Fi + 3G A1396","Working","Grade B - Good Condition","16GB","White","Unlocked"
"Apple","iPad 2 16gb with Wi-Fi + 3G A1396","Working - Minor Issue","Grade D","16GB","Silver","Unlocked"
"Apple","iPad 2 16gb with Wi-Fi + 3G A1396","Working - Minor Issue","Grade D","16GB","Silver","Unlocked"
"Apple","iPad 2 16gb with Wi-Fi + 3G A1396","Non-working","Unknown","32GB","Silver","Unlocked"
